emoji,variant,base,detail,outline,mane_base,mane_high,face_base,face_inner,ear_inner,nose,whisker_dot,eye,body_base,wing,beak,leaf_base,leaf_detail,flower,stem,body,window,wheel
2699,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
2699,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
2699,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
2699,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
2699,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
269b,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
269b,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
269b,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
269b,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
269b,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
269c,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
269c,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
269c,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
269c,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
269c,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
26a0,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
26a0,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
26a0,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
26a0,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
26a0,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
26a1,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
26a1,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
26a1,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
26a1,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
26a1,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
26a7,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
26a7,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
26a7,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
26a7,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
26a7,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
26aa,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
26aa,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
26aa,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
26aa,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
26aa,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
26ab,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
26ab,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
26ab,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
26ab,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
26ab,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
26b0,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
26b0,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
26b0,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
26b0,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
26b0,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
26b1,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
26b1,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
26b1,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
26b1,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
26b1,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
26bd,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
26bd,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
26bd,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
26bd,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
26bd,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
26be,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
26be,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
26be,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
26be,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
26be,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
26c4,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
26c4,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
26c4,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
26c4,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
26c4,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
26c5,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
26c5,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
26c5,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
26c5,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
26c5,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
26c8,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
26c8,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
26c8,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
26c8,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
26c8,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
26ce,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
26ce,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
26ce,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
26ce,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
26ce,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
26cf,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
26cf,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
26cf,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
26cf,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
26cf,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
26d1,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
26d1,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
26d1,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
26d1,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
26d1,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
26d3,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
26d3,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
26d3,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
26d3,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
26d3,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
26d4,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
26d4,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
26d4,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
26d4,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
26d4,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
26e9,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
26e9,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
26e9,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
26e9,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
26e9,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
26ea,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
26ea,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
26ea,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
26ea,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
26ea,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
26f0,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
26f0,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
26f0,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
26f0,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
26f0,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
26f1,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
26f1,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
26f1,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
26f1,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
26f1,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
26f2,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
26f2,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
26f2,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
26f2,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
26f2,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
26f3,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
26f3,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
26f3,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
26f3,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
26f3,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
26f4,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
26f4,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
26f4,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
26f4,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
26f4,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
26f5,1,,#b0302a,#000000,,,,,,,,,,,,,,,,#e74c3c,#add8e6,#505050
26f5,2,,#d48733,#000000,,,,,,,,,,,,,,,,#ffa64d,#b7dee9,#5a5a5a
26f5,3,,#4366a7,#000000,,,,,,,,,,,,,,,,#5ab8f1,#c1e4ec,#646464
26f5,4,,#55af78,#000000,,,,,,,,,,,,,,,,#79d7ad,#cbeaf0,#6e6e6e
26f5,5,,#787878,#000000,,,,,,,,,,,,,,,,#a8a8a8,#d5f0f3,#787878
26f7-1f3fb,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
26f7-1f3fb,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
26f7-1f3fb,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
26f7-1f3fb,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
26f7-1f3fb,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
26f7-1f3fc,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
26f7-1f3fc,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
26f7-1f3fc,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
26f7-1f3fc,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
26f7-1f3fc,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
26f7-1f3fd,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
26f7-1f3fd,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
26f7-1f3fd,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
26f7-1f3fd,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
26f7-1f3fd,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
26f7-1f3fe,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
26f7-1f3fe,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
26f7-1f3fe,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
26f7-1f3fe,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
26f7-1f3fe,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
26f7-1f3ff,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
26f7-1f3ff,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
26f7-1f3ff,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
26f7-1f3ff,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
26f7-1f3ff,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
26f7,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
26f7,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
26f7,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
26f7,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
26f7,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
26f8,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
26f8,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
26f8,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
26f8,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
26f8,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fb-200d-2640-fe0f,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fb-200d-2640-fe0f,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fb-200d-2640-fe0f,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fb-200d-2640-fe0f,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fb-200d-2640-fe0f,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fb-200d-2642-fe0f,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fb-200d-2642-fe0f,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fb-200d-2642-fe0f,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fb-200d-2642-fe0f,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fb-200d-2642-fe0f,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fb,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fb,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fb,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fb,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fb,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fc-200d-2640-fe0f,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fc-200d-2640-fe0f,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fc-200d-2640-fe0f,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fc-200d-2640-fe0f,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fc-200d-2640-fe0f,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fc-200d-2642-fe0f,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fc-200d-2642-fe0f,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fc-200d-2642-fe0f,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fc-200d-2642-fe0f,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fc-200d-2642-fe0f,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fc,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fc,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fc,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fc,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fc,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fd-200d-2640-fe0f,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fd-200d-2640-fe0f,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fd-200d-2640-fe0f,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fd-200d-2640-fe0f,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fd-200d-2640-fe0f,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fd-200d-2642-fe0f,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fd-200d-2642-fe0f,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fd-200d-2642-fe0f,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fd-200d-2642-fe0f,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fd-200d-2642-fe0f,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fd,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fd,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fd,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fd,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fd,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fe-200d-2640-fe0f,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fe-200d-2640-fe0f,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fe-200d-2640-fe0f,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fe-200d-2640-fe0f,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fe-200d-2640-fe0f,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fe-200d-2642-fe0f,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fe-200d-2642-fe0f,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fe-200d-2642-fe0f,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fe-200d-2642-fe0f,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fe-200d-2642-fe0f,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fe,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fe,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fe,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fe,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3fe,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3ff-200d-2640-fe0f,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3ff-200d-2640-fe0f,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3ff-200d-2640-fe0f,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3ff-200d-2640-fe0f,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3ff-200d-2640-fe0f,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3ff-200d-2642-fe0f,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3ff-200d-2642-fe0f,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3ff-200d-2642-fe0f,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3ff-200d-2642-fe0f,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3ff-200d-2642-fe0f,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3ff,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3ff,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3ff,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3ff,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
26f9-1f3ff,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
26f9-fe0f-200d-2640-fe0f,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
26f9-fe0f-200d-2640-fe0f,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
26f9-fe0f-200d-2640-fe0f,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
26f9-fe0f-200d-2640-fe0f,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
26f9-fe0f-200d-2640-fe0f,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
26f9-fe0f-200d-2642-fe0f,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
26f9-fe0f-200d-2642-fe0f,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
26f9-fe0f-200d-2642-fe0f,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
26f9-fe0f-200d-2642-fe0f,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
26f9-fe0f-200d-2642-fe0f,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
26f9,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
26f9,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
26f9,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
26f9,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
26f9,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
26fa,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
26fa,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
26fa,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
26fa,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
26fa,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
26fd,1,,#b0302a,#000000,,,,,,,,,,,,,,,,#e74c3c,#add8e6,#505050
26fd,2,,#d48733,#000000,,,,,,,,,,,,,,,,#ffa64d,#b7dee9,#5a5a5a
26fd,3,,#4366a7,#000000,,,,,,,,,,,,,,,,#5ab8f1,#c1e4ec,#646464
26fd,4,,#55af78,#000000,,,,,,,,,,,,,,,,#79d7ad,#cbeaf0,#6e6e6e
26fd,5,,#787878,#000000,,,,,,,,,,,,,,,,#a8a8a8,#d5f0f3,#787878
2702,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
2702,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
2702,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
2702,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
2702,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
2705,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
2705,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
2705,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
2705,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
2705,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
2708,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
2708,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
2708,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
2708,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
2708,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
2709,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
2709,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
2709,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
2709,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
2709,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
270a-1f3fb,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
270a-1f3fb,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
270a-1f3fb,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
270a-1f3fb,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
270a-1f3fb,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
270a-1f3fc,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
270a-1f3fc,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
270a-1f3fc,3,#66cc99,#48a36d,#000000,,,,,,,,,,,,,,,,,,
270a-1f3fc,4,#00cfcf,#00b2b2,#000000,,,,,,,,,,,,,,,,,,
270a-1f3fc,5,#b051f5,#894fd8,#000000,,,,,,,,,,,,,,,,,,
270a-1f3fd,1,#6f4e37,#5a3828,#000000,,,,,,,,,,,,,,,,,,
270a-1f3fd,2,#ffa64d,#d48733,#000000,,,,,,,,,,,,,,,,,,
